source,target,overlap
/home/ubuntu/Masterarbeit/dataset005/robot/k1/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.24296
/home/ubuntu/Masterarbeit/dataset005/robot/k1/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.24126
/home/ubuntu/Masterarbeit/dataset005/robot/k1/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.241012
/home/ubuntu/Masterarbeit/dataset005/robot/k2/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.54898
/home/ubuntu/Masterarbeit/dataset005/robot/k2/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.550626
/home/ubuntu/Masterarbeit/dataset005/robot/k2/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.548428
/home/ubuntu/Masterarbeit/dataset005/robot/k2/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.481634
/home/ubuntu/Masterarbeit/dataset005/robot/k2/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.48324
/home/ubuntu/Masterarbeit/dataset005/robot/k2/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.48106
/home/ubuntu/Masterarbeit/dataset005/robot/k2/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.285967
/home/ubuntu/Masterarbeit/dataset005/robot/k2/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.286432
/home/ubuntu/Masterarbeit/dataset005/robot/k2/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.287292
/home/ubuntu/Masterarbeit/dataset005/robot/k2/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.389829
/home/ubuntu/Masterarbeit/dataset005/robot/k2/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.389681
/home/ubuntu/Masterarbeit/dataset005/robot/k2/330/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.390999
/home/ubuntu/Masterarbeit/dataset005/robot/k2/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.156143
/home/ubuntu/Masterarbeit/dataset005/robot/k2/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.158652
/home/ubuntu/Masterarbeit/dataset005/robot/k2/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.159318
/home/ubuntu/Masterarbeit/dataset005/robot/k3/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.627677
/home/ubuntu/Masterarbeit/dataset005/robot/k3/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.628772
/home/ubuntu/Masterarbeit/dataset005/robot/k3/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.627429
/home/ubuntu/Masterarbeit/dataset005/robot/k3/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.586756
/home/ubuntu/Masterarbeit/dataset005/robot/k3/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.584607
/home/ubuntu/Masterarbeit/dataset005/robot/k3/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.584368
/home/ubuntu/Masterarbeit/dataset005/robot/k3/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.285047
/home/ubuntu/Masterarbeit/dataset005/robot/k3/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.283651
/home/ubuntu/Masterarbeit/dataset005/robot/k3/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.283152
/home/ubuntu/Masterarbeit/dataset005/robot/k3/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.491819
/home/ubuntu/Masterarbeit/dataset005/robot/k3/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.493432
/home/ubuntu/Masterarbeit/dataset005/robot/k3/330/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.493033
/home/ubuntu/Masterarbeit/dataset005/robot/k3/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.198717
/home/ubuntu/Masterarbeit/dataset005/robot/k3/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.199641
/home/ubuntu/Masterarbeit/dataset005/robot/k3/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.198987
/home/ubuntu/Masterarbeit/dataset005/robot/k4/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.639668
/home/ubuntu/Masterarbeit/dataset005/robot/k4/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.642862
/home/ubuntu/Masterarbeit/dataset005/robot/k4/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.641071
/home/ubuntu/Masterarbeit/dataset005/robot/k4/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.58217
/home/ubuntu/Masterarbeit/dataset005/robot/k4/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.583369
/home/ubuntu/Masterarbeit/dataset005/robot/k4/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.582838
/home/ubuntu/Masterarbeit/dataset005/robot/k4/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.358396
/home/ubuntu/Masterarbeit/dataset005/robot/k4/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.356924
/home/ubuntu/Masterarbeit/dataset005/robot/k4/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.358021
/home/ubuntu/Masterarbeit/dataset005/robot/k4/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.420907
/home/ubuntu/Masterarbeit/dataset005/robot/k4/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.421044
/home/ubuntu/Masterarbeit/dataset005/robot/k4/330/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.421063
/home/ubuntu/Masterarbeit/dataset005/robot/k4/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.264441
/home/ubuntu/Masterarbeit/dataset005/robot/k4/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.263291
/home/ubuntu/Masterarbeit/dataset005/robot/k4/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.263983
/home/ubuntu/Masterarbeit/dataset005/robot/k5/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.634741
/home/ubuntu/Masterarbeit/dataset005/robot/k5/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.633965
/home/ubuntu/Masterarbeit/dataset005/robot/k5/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.63455
/home/ubuntu/Masterarbeit/dataset005/robot/k5/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.557687
/home/ubuntu/Masterarbeit/dataset005/robot/k5/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.558264
/home/ubuntu/Masterarbeit/dataset005/robot/k5/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.55988
/home/ubuntu/Masterarbeit/dataset005/robot/k5/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.291813
/home/ubuntu/Masterarbeit/dataset005/robot/k5/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.293188
/home/ubuntu/Masterarbeit/dataset005/robot/k5/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.291894
/home/ubuntu/Masterarbeit/dataset005/robot/k5/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.565359
/home/ubuntu/Masterarbeit/dataset005/robot/k5/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.566749
/home/ubuntu/Masterarbeit/dataset005/robot/k5/330/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.563348
/home/ubuntu/Masterarbeit/dataset005/robot/k5/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.349267
/home/ubuntu/Masterarbeit/dataset005/robot/k5/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.348463
/home/ubuntu/Masterarbeit/dataset005/robot/k5/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.349369
/home/ubuntu/Masterarbeit/dataset005/robot/k6/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.56322
/home/ubuntu/Masterarbeit/dataset005/robot/k6/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.564036
/home/ubuntu/Masterarbeit/dataset005/robot/k6/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.562208
/home/ubuntu/Masterarbeit/dataset005/robot/k6/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.485818
/home/ubuntu/Masterarbeit/dataset005/robot/k6/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.485105
/home/ubuntu/Masterarbeit/dataset005/robot/k6/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.486458
/home/ubuntu/Masterarbeit/dataset005/robot/k6/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.342468
/home/ubuntu/Masterarbeit/dataset005/robot/k6/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.341284
/home/ubuntu/Masterarbeit/dataset005/robot/k6/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.341947
/home/ubuntu/Masterarbeit/dataset005/robot/k6/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.570081
/home/ubuntu/Masterarbeit/dataset005/robot/k6/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.571656
/home/ubuntu/Masterarbeit/dataset005/robot/k6/330/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.57051
/home/ubuntu/Masterarbeit/dataset005/robot/k6/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.318838
/home/ubuntu/Masterarbeit/dataset005/robot/k6/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.318556
/home/ubuntu/Masterarbeit/dataset005/robot/k6/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.318391
/home/ubuntu/Masterarbeit/dataset005/robot/k7/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.40582
/home/ubuntu/Masterarbeit/dataset005/robot/k7/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.406901
/home/ubuntu/Masterarbeit/dataset005/robot/k7/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.406502
/home/ubuntu/Masterarbeit/dataset005/robot/k7/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.377016
/home/ubuntu/Masterarbeit/dataset005/robot/k7/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.376336
/home/ubuntu/Masterarbeit/dataset005/robot/k7/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.375851
/home/ubuntu/Masterarbeit/dataset005/robot/k7/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.303018
/home/ubuntu/Masterarbeit/dataset005/robot/k7/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.302707
/home/ubuntu/Masterarbeit/dataset005/robot/k7/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.30236
/home/ubuntu/Masterarbeit/dataset005/robot/k7/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.425296
/home/ubuntu/Masterarbeit/dataset005/robot/k7/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.423688
/home/ubuntu/Masterarbeit/dataset005/robot/k7/330/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.42389
/home/ubuntu/Masterarbeit/dataset005/robot/k7/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.226705
/home/ubuntu/Masterarbeit/dataset005/robot/k7/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.225036
/home/ubuntu/Masterarbeit/dataset005/robot/k7/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.226222
/home/ubuntu/Masterarbeit/dataset005/robot/k8/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.511825
/home/ubuntu/Masterarbeit/dataset005/robot/k8/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.511154
/home/ubuntu/Masterarbeit/dataset005/robot/k8/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.508517
/home/ubuntu/Masterarbeit/dataset005/robot/k8/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.398419
/home/ubuntu/Masterarbeit/dataset005/robot/k8/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.397215
/home/ubuntu/Masterarbeit/dataset005/robot/k8/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.398832
/home/ubuntu/Masterarbeit/dataset005/robot/k8/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.268701
/home/ubuntu/Masterarbeit/dataset005/robot/k8/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.265942
/home/ubuntu/Masterarbeit/dataset005/robot/k8/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.266211
/home/ubuntu/Masterarbeit/dataset005/robot/k8/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.557242
/home/ubuntu/Masterarbeit/dataset005/robot/k8/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.55917
/home/ubuntu/Masterarbeit/dataset005/robot/k8/330/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.5575
/home/ubuntu/Masterarbeit/dataset005/robot/k8/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.25285
/home/ubuntu/Masterarbeit/dataset005/robot/k8/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.268267
/home/ubuntu/Masterarbeit/dataset005/robot/k8/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/7.ply,0.265128
/home/ubuntu/Masterarbeit/dataset005/robot/k1/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.508951
/home/ubuntu/Masterarbeit/dataset005/robot/k1/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.507492
/home/ubuntu/Masterarbeit/dataset005/robot/k1/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.508071
/home/ubuntu/Masterarbeit/dataset005/robot/k1/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.493096
/home/ubuntu/Masterarbeit/dataset005/robot/k1/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.491794
/home/ubuntu/Masterarbeit/dataset005/robot/k1/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.491421
/home/ubuntu/Masterarbeit/dataset005/robot/k1/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.375949
/home/ubuntu/Masterarbeit/dataset005/robot/k1/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.37851
/home/ubuntu/Masterarbeit/dataset005/robot/k1/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.377746
/home/ubuntu/Masterarbeit/dataset005/robot/k1/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.398759
/home/ubuntu/Masterarbeit/dataset005/robot/k1/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.399761
/home/ubuntu/Masterarbeit/dataset005/robot/k1/330/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.399473
/home/ubuntu/Masterarbeit/dataset005/robot/k1/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.240889
/home/ubuntu/Masterarbeit/dataset005/robot/k1/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.238989
/home/ubuntu/Masterarbeit/dataset005/robot/k1/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.238569
/home/ubuntu/Masterarbeit/dataset005/robot/k2/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.549555
/home/ubuntu/Masterarbeit/dataset005/robot/k2/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.551101
/home/ubuntu/Masterarbeit/dataset005/robot/k2/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.548636
/home/ubuntu/Masterarbeit/dataset005/robot/k2/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.480791
/home/ubuntu/Masterarbeit/dataset005/robot/k2/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.483674
/home/ubuntu/Masterarbeit/dataset005/robot/k2/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.481425
/home/ubuntu/Masterarbeit/dataset005/robot/k2/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.287316
/home/ubuntu/Masterarbeit/dataset005/robot/k2/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.288706
/home/ubuntu/Masterarbeit/dataset005/robot/k2/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.288679
/home/ubuntu/Masterarbeit/dataset005/robot/k2/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.388624
/home/ubuntu/Masterarbeit/dataset005/robot/k2/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.389527
/home/ubuntu/Masterarbeit/dataset005/robot/k2/330/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.390969
/home/ubuntu/Masterarbeit/dataset005/robot/k2/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.155579
/home/ubuntu/Masterarbeit/dataset005/robot/k2/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.157281
/home/ubuntu/Masterarbeit/dataset005/robot/k2/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.157186
/home/ubuntu/Masterarbeit/dataset005/robot/k3/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.628211
/home/ubuntu/Masterarbeit/dataset005/robot/k3/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.630113
/home/ubuntu/Masterarbeit/dataset005/robot/k3/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.62793
/home/ubuntu/Masterarbeit/dataset005/robot/k3/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.586965
/home/ubuntu/Masterarbeit/dataset005/robot/k3/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.585608
/home/ubuntu/Masterarbeit/dataset005/robot/k3/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.585402
/home/ubuntu/Masterarbeit/dataset005/robot/k3/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.284379
/home/ubuntu/Masterarbeit/dataset005/robot/k3/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.283274
/home/ubuntu/Masterarbeit/dataset005/robot/k3/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.281868
/home/ubuntu/Masterarbeit/dataset005/robot/k3/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.491967
/home/ubuntu/Masterarbeit/dataset005/robot/k3/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.49293
/home/ubuntu/Masterarbeit/dataset005/robot/k3/330/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.492596
/home/ubuntu/Masterarbeit/dataset005/robot/k3/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.198285
/home/ubuntu/Masterarbeit/dataset005/robot/k3/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.199177
/home/ubuntu/Masterarbeit/dataset005/robot/k3/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.198225
/home/ubuntu/Masterarbeit/dataset005/robot/k4/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.640702
/home/ubuntu/Masterarbeit/dataset005/robot/k4/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.643493
/home/ubuntu/Masterarbeit/dataset005/robot/k4/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.641535
/home/ubuntu/Masterarbeit/dataset005/robot/k4/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.583427
/home/ubuntu/Masterarbeit/dataset005/robot/k4/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.584891
/home/ubuntu/Masterarbeit/dataset005/robot/k4/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.583898
/home/ubuntu/Masterarbeit/dataset005/robot/k4/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.358962
/home/ubuntu/Masterarbeit/dataset005/robot/k4/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.356652
/home/ubuntu/Masterarbeit/dataset005/robot/k4/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.357784
/home/ubuntu/Masterarbeit/dataset005/robot/k4/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.420936
/home/ubuntu/Masterarbeit/dataset005/robot/k4/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.421403
/home/ubuntu/Masterarbeit/dataset005/robot/k4/330/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.420861
/home/ubuntu/Masterarbeit/dataset005/robot/k4/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.263303
/home/ubuntu/Masterarbeit/dataset005/robot/k4/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.261719
/home/ubuntu/Masterarbeit/dataset005/robot/k4/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.262675
/home/ubuntu/Masterarbeit/dataset005/robot/k5/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.63554
/home/ubuntu/Masterarbeit/dataset005/robot/k5/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.635566
/home/ubuntu/Masterarbeit/dataset005/robot/k5/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.635883
/home/ubuntu/Masterarbeit/dataset005/robot/k5/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.558459
/home/ubuntu/Masterarbeit/dataset005/robot/k5/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.558909
/home/ubuntu/Masterarbeit/dataset005/robot/k5/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.560684
/home/ubuntu/Masterarbeit/dataset005/robot/k5/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.291932
/home/ubuntu/Masterarbeit/dataset005/robot/k5/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.292804
/home/ubuntu/Masterarbeit/dataset005/robot/k5/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.291912
/home/ubuntu/Masterarbeit/dataset005/robot/k5/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.565469
/home/ubuntu/Masterarbeit/dataset005/robot/k5/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.566651
/home/ubuntu/Masterarbeit/dataset005/robot/k5/330/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.564808
/home/ubuntu/Masterarbeit/dataset005/robot/k5/300/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.350128
/home/ubuntu/Masterarbeit/dataset005/robot/k5/300/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.349152
/home/ubuntu/Masterarbeit/dataset005/robot/k5/300/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.350094
/home/ubuntu/Masterarbeit/dataset005/robot/k6/0/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.562416
/home/ubuntu/Masterarbeit/dataset005/robot/k6/0/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.564042
/home/ubuntu/Masterarbeit/dataset005/robot/k6/0/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.562079
/home/ubuntu/Masterarbeit/dataset005/robot/k6/30/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.48593
/home/ubuntu/Masterarbeit/dataset005/robot/k6/30/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.486058
/home/ubuntu/Masterarbeit/dataset005/robot/k6/30/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.486507
/home/ubuntu/Masterarbeit/dataset005/robot/k6/60/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.342102
/home/ubuntu/Masterarbeit/dataset005/robot/k6/60/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.341793
/home/ubuntu/Masterarbeit/dataset005/robot/k6/60/2.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.341893
/home/ubuntu/Masterarbeit/dataset005/robot/k6/330/0.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.570419
/home/ubuntu/Masterarbeit/dataset005/robot/k6/330/1.ply,/home/ubuntu/Masterarbeit/dataset005/ceiling/8.ply,0.572438
